product,hour,title,date,helpful,comment
601,8.2,Recommended," December 8, 2017",149,"I'm terrible at city-building games. JUST TERRIBLE. You know the ""city advisor"" features in most games of this type? They are ALWAYS unhappy with me. ""What, are you an idiot?"" they say.Okay, so I'm not a strategic thinker, so I play city-building games like a painter with a brush, or like Tetris without the disappearing blocks. I think zero moves ahead. I can't think ahead. I'm terrible at chess, too. I just like to build things and watch them evolve, and then tear them down again.Why does this matter in a review of Cities: Skylines? It matters because the game lets me play this way and doesn't penalize me. I can ignore city advisors, or the little twitter feed at the top of the page. I can build a sprawling eco-friendly suburbia or a toxic metropolitan nightmare, and it just lets me do it. Some people bemoan the lack of complex city-building features in this game--and it's true they're adding more all the time--but I celebrate that Colossal Order has realized that people like me exist.The game requires absurdly high specs to run smoothly. One day I hope to upgrade my PC so I can dump sewer water into Shady Acres without an inferiority complex to dampen my malevolent glee."
344,202.8,Recommended," November 3, 2015",723,"UPDATED MARCH 2016Alright, let me start this off with this. If you already love city-builders, this is for you. If you don't already like city-builders, this is a great place to start!I personally love city-building games and I can't really believe that many of the things that they acomplished (either totally or partially) were done. The traffic AI has beengreatly improved since release.Pros:- CURVY ROADS- Adustable height of the roads allowing for customized interchanges- Renewable Energy is the main power source that you will use.- Train/Subway/Bus Routs are editable and can be color coordinated.- Cities grow based upon services and leisure and educated near them.- Mods, 74,000+ mods.- Intuituve Menu Layout- Great AI- Base Game is worth the priceCons:- DLC has too little content for too high a price.Yeah that's all the cons. If I had to I would give this game a very nice 93/100. It's got a lot of polish added to it and it's worth every cent you put into it. Buy this, you won't regret it at all."
52,41.8,Recommended," March 14, 2015",1,"So I made my first city, getting it from zero to eight thousand when I finally unlocked dams. At this point I was doing terrible with electricity, because I really didn't want to make many coal plants, so the second I saw Dams unlocked I saved to make one. I found a great spot that could solve my energy needs forever, and placed the dam. As I clicked I knew I made a terrible mistake. I made the dam directly beside the densest part of my Residential District. Water poured over the side of the dam and into the city, drowning my population and creating abandoned buildings. When the water finally calmed down it was in the form of a lake in the center of the city, halfway in residential, halfway in commercial. In an attempt to fix this I started pumping the water out (which actually seems to have worked), but I put the output in a place where it flowed into both of my main water pumps. And while I was only pumping plain water out of my city, the game counted it as waste water. I was feeding my citizens fresh water poop. So while water was killing the center of my city, poop water was killing the rest. The surge of water also managed to destroy my garbage collection, so I got this terrible mix of overflowing rivers, overflowing garbage, and overflowing sickness.All in all an absolutely hilarious experiance. Great game."
750,29.6,Recommended," March 10, 2015",622,"Cities Skylines ReviewIts been a long time since a really good City Builder has been on the market so every time there is a whisper of a new one being developed, fans of the genre like myself become eager with anticipation. Unfortunately, we have been left wanting for nearly a decade. Yes, its been that long since a really decent sim has been released. Upon learning that one of my favorite publishers, Paradox Interactive, had a City Building simulation in the works I knew this was a game I could not wait to get my hands on. Paradox Interactive is known for being a leader in challenging and entertaining strategic games so I felt if anybody could do it right, they could. Having been able to test the game for almost a full week before its official release I can say that my trust was not misplaced. Cities Skylines is everything I hoped it would be. This is city building done right.I have played most every City Building game ever made and consider myself somewhat of an expert in the genre. Perhaps I am over-critical at times when it comes to my favorite gaming genre but it comes from the desire to find the Holy Grail in city sims. I can honestly say, Cities Skylines is far and above, the best city building simulation ever made. Period. Colossal Order has come up with a recipe that ingenuously combines just the right amount of simplistic game design with a flavorful amount of challenging gameplay to create a masterpiece. Fans of City Building simulations will definitely not want to miss grabbing this game.There is a very realistic feel to this game. Its not just about throwing out color-coded building zones, but more about true city management. Do things right and your populus will be greatful and steadily grow. Do things poorly and your city will clear out faster than a zombie apocalypse could make it happen. Numerous tools are at your disposal as expected with an interesting dynamic that truly brings the realism into the game. Cities can be carved up into different districts and each district can have its own set of policies and characteristics. Players even choose the names. But it doesn't just stop there. Players can give custom names to just about everything in the game including its citizens.Transportation and pollution will be key challenges as with any game of this type. Having experience with previous endeavors like the Cities in Motion series, Colossal Order has easily found a way to challenge players along these lines. Cars and trains, ships and planes. Cities Skylines has it all. The water simulation is spectacular as well. Placing your sewage disposal upstream, for example, could result in contaminating your citizens' water supply. Realistic flooding is another possible scenario. The maps included are gigantic and beautifully designed terrains that offer endless possibilites when planning your city and continued population growth unlocks the ability to expand to adjacent tiles on the map as well as making more buildings and options available (such as taking out loans). These options are tied in with overall success and not just simply from having enough funds available, a feature which definitely enhances the experience.I could go on and on about all of the things I admire about this game. The graphics are solid but not overly done which allows for most systems to be able to run this game smoothly. The UI is easy to use and understand. The ""Chirper"" social media feature is a clever modern touch that keeps mayors abreast of public opinion and concerns. And, perhaps one of this game's best features is the inclusion of asset and map editting tools to allow the Steam Community to heavily mod this game in order to continue its growth and stability in the future while adding tons of extra content and replay value.In fact, about the only area I found lacking in this game is not having a variety of random events such as natural disasters. I cannot say with certainty why the developers chose not to include them and perhaps they will be added later as DLC since most Paradox Interactive games are known to offer quality additional content long after initial releases. The modding community could possibly offer them as well, since I predict the Steam Workshop will quickly fill up with a large variety of added content. Fires, floods, pollution, infrastructure and transportation issues are still more than enough to keep players challenged and fully engaged though, so overall its not really a major concern.Cities Skylines is the best City Building simulation developed in a long time and quite possibly the best ever. Expect this game to continue to grow in popularity and become the new industry standard for games of this type. An amazing game with well-designed features integrated into it for such a small development team and a limited budget. Its definitely worth the price and I highly recommend this game to all fans of simulated strategy/cty building games."
721,40.9,Recommended," March 31, 2015",503,"This is definitely the SimCity successor. Cities: Skylines is what SimCity 2013 should be. Although the graphic is nice and the city scaling up through playing, the performance is still good and not laggy at all. Cities: Skylines features lots of system (such and pollution, traffic, water, power, etc) and large maps (you may expand your city by buying the lands) and lots of building options, creating tons of fun while running a city!+Rich game contents.+Tons of city systems. Including transport, pollution, water, power, entertainment, public service, etc.+6 types of zoning, such as residential, commercial, industrial, office, etc.+District planning tool, allow you to apply policies base on districts or city-wide.+5 different industry types: generic, forest, farming, oil, ore.+Buildings will level up with time.+Lots of traffic options, numerous types of road, public transport, cargo ships, trains, airplane, etc.+6 road level to build, you may create high complex road design, even helix-shaped road and more.+Environmental effect, pollution flow with river, the dam will affect the water level, polluted water will make citizens sick, etc.+Superb finance and tax system.+No laggy, even with a huge city you can still smoothly run your city.+Cinema camera mode, hide all UI and allow you to take splendid screenshots.+Offline gameplay, no need to connect to online server to build your cities.+Highly mod support through Steam Workshop, infinite gameplay possibility and extended experience.Edit 2015.09.02: We have this option built in-game now!Edit 2015.09.02: There's a DLC to patch this on 24th, Sep, 2015!-No first-person camera, but there's a mod to do this.-No random map, but there are tons of awesome maps in Steam Workshop.If you were a fan of SimCity, you must try Cities: Skylines. This is ""the"" city simulation game you're dreaming of. Highly recommended!這款遊戲是名符其實正統模擬城市繼承者， Cities: Skylines 做到了 2013年 SimCity 應該做到的樣子。遊戲畫面很棒，而且當城市擴建到大規模的時候，遊戲效能依然不受影響完全不會 lag 。 Cities: Skylines 包含大量的系統機制 (例如污染、交通、水利、電力等等) 以及超大地圖 (你可以將附近的土地買下來擴建城市) 還有超多的建築選項，讓你經營管理城市充滿無限樂趣！+豐富的遊戲內容+大量的城市系統，包含交通運輸、環境污染、水利管線、電力配線、娛樂福利、公共設施等等+6種不同的區域，例如居住區、商業區、工業區、辦公區等等+行政區劃分工具，可以讓你根據行政區施行不同的政策，或是實施全市政策+5種不同的工業類型：一般工業、淋業、農業、石油業、礦業+建築會隨著時間升級+豐富的交通選擇，多種道路類型、公共運輸、貨船客運船、火車、飛機等等+6種高度可建設道路，讓你可以設計非常複雜的道路系統，甚至可以蓋出螺旋狀的車道等等+環境影響效果，例如污染會隨河水漂到下游、水壩會影響上下游的水位高度、污染的水源會造成市民生病等等+優異的經濟與課稅系統+完全不會 lag ，儘管遊戲後期蓋出超大城市，仍然可以流暢的管理城市+電影式鏡頭選項，可以隱藏所有介面拍出漂亮的截圖+離線遊戲，不需要連線到網路伺服器就能蓋城市+高度模組支援與 Steam 工作坊支援，無限的遊戲可能與更多的遊戲體驗編輯 2015.09.02: 現在遊戲內建這個選項了！編輯 2015.09.02: 在九月24日會有一個DLC補強這個功能！-沒有第一人稱鏡頭，但是有模組可以補強這點-沒有隨機地圖，但是 Steam 工作坊上有非常多超棒的地圖可以下載如果你是模擬城市類型粉絲，你一定要試試看 Cities: Skylines ，這就是你夢寐以求的模擬城市遊戲，非常推薦！"
177,225.2,Recommended," March 15, 2015",425,"Let's start with this: it is an amazing city building game. It's the best in generations. BUT, like any other game, it has it's downfalls too.MAP SIZE: 10/10The city size is HUGE. At first you start out in a 2kmx2km area, but you can expand to a total of 9 of them, for a 18x18km area or 324 km or 201 mi area. Another pluside is that there are already mods to expand your city size to a total of 25 tiles, for a 50x50 km area, 2500 km, or 1553 mi area. The size of this doesn't make your computer lag, either, unless you don't meet the minimum requirements for the game.AI: 7/10They all have diverse personalities, and you can explore the lives of each of them. The only problem is the traffic. It's terrible: If there all 6 lanes available, they will all go in one lane. Genius.INTERFACE: 9/10The interface is great. It is just a little cluttered.HOW IT RUNS: 10/10It runs extremley smooth and only starts to lag when you have HUGE cities. For an example, watch this video:THINGS TO DO: 9/10There is a LOT to do, from perfecting neighborhoods to fixing water pipes. The only reason I knocked 1 point off is because there are no disasters, which in my opinion is something required for a city building game.DIVERSITY: 9/10The only reason it is 9/10 is because the building colors are almost identical and painted-looking. Despite this, you can model your own buildings :)DIFFICULTY: (not how hard the game is) 9/10The only reason it is difficult is when you get to huge cities it becomes literally difficult with everything in your face all at once.GRAPHICS: (for the average graphics of the time of the release date) 9/10They are amazing. I've seen better, but it is still great. It has it's own style.CLUTTER: 8/10Ugh, when your in a city trying to build, pop ups everywhere makes it hard to work..PRICE: 10/10For this great of a game, it is very cheap at the time of it's release.OVERALL SCORE:90% To PerfectWould I recommend this? Yes!"
273,"1,568.9",Recommended, January 14,333,"Hi. I'm an asset creator for this game, which is to say I make custom Workshop content so people can have something interesting and different to look at in their cities. I am not the best asset creator for this game - but I really love doing it.If Cities:Skylines didn't exist, I wouldn't have bothered to learn how to create 3D game assets and models, texture said models, nor would I have met some fantastic people who share the same interest. I've always loved city builders, all the way back since SimCity on the SNES - and this one really scratches that itch. The enthusiasm and diversity of this community can not be understated. As a Canadian, I've met people from the U.K., Kazakhstan, Russia, France, Japan, the U.S. - and some of my fellow countrymen - and all have shared that enthusiasm. In terms of a competent and accommodating community, Cities:Skylines is hard to beat.As a city builder, it's competent. It is better than the latest SimCity (2013), which is part of the reason why this game did so well. But it's not without its flaws. The thing is, though, like all cult classic games, you won't have a reason to complain about anything until you're deep enough in to call yourself a fan.The base game is worth the price of admission outside of a sale. You should experience it if you have any interest in city builders. As it is a Paradox published title, there is a considerable amount of DLC, which some, sometimes, including myself, find disagreeable. My recommendation here is to purchase the After Dark and Mass Transit DLCs at any cost and go for the Snowfall, Natural Disasters and Green Cities when you can get them at a good price. All DLCs add something worthwhile to the game - but After Dark and Mass Transit, to me, were the most beneficial to gameplay.Also, if you decide to purchase - ensure you have a decent supply of RAM before loading up on custom content. The minimum requirement for the game is 4gb - but I would recommend 8 (16 or more, if you can afford it. It's a Unity thing.).The grassroots nature of Cities:Skylines is its greatest virtue. It's one of those few striking games that really exemplifies 'We, the people.' It is so many things to such a diverse crowd.So, if you're a builder type, and you're hedging on it, you have my recommendation."
108,111.2,Recommended," April 18, 2015",415,"Things I can do in Cities: Skylines that I couldn't do in SimCity:- Play without an internet connection- Edit terrain in a nice map editor- Play without logging into Origin- Actually have simulated people whose actions make sense- Manage traffic properly- Have funGraphics are beautifal and enhanced by mods, lots of city management features, real simulation and MOD SUPPORT. But alas no multiplayer :/ ."
307,68.1,Recommended," March 13, 2015",1,"- Modding from day one- Every citizen simulated- Agent system works on launch- No EXTERNAL DRM (You know, except for Steam)- No always online- No forced multiplayer aspect- Not published by EA- Published by Paradox- Better than SimCity- Half the price then SimCity when you compare them at launch price- Actually funSee EA? This is how you make a city builder.RIP Maxis Emeryville, but don't worry, the genre is in safe hands. Colossal Order's hands."
1,46.3,Recommended," March 15, 2015",168,"Cities Skylines looks to bring back the classic city building genre to it's roots. Avoiding the mistakes made by EAs most recent Sim City release, Skylines does without an always online connection, supports large building areas and user created mods.And while avoiding these pitfalls, Collosal Order and Paradox have also made a very addictive and entertaining game. You can easily lose hours making sure your bus routes are optimized and your fire departments can get to that shack down the road that keeps burning down.The UI is clear and easy to navigate, building roads and designating zones for construction is simple, yet requires some careful planning if you want to make the ""best"" city possible. There are many tools and overlays available for viewing crime, water quality, power consumption, etc. Economy isn't overtly deep, simple sliders for taxes, and options for different policies. For those wanting to go deeper, you can rename every citizen, vehicle, building, create districts, individually manage them, alter bus routes, and plenty more for the mayor that wants to really get down to street level.Planning traffic routes is of prime importance in this game. Industry needs to move products, emergency services need to get to calls, and dead people need to be removed from their homes. More so than pretty much anything, you need to keep your eye on this. This isn't surprsing given the developer's history with Cities in Motion (despite being a Paradox game with a similiar name, this isn't part of the Cities XL series).Graphics look good for the genre (don't expect GTA V detailed cities), and everything is running smooth for me at a population of 45k as of this writing. The sounds are what you'd expect, nothing really stands out, and it's not annoying, fairly average.While the variety of options in the game is plenty, there are still some things I'm sure some people will miss from other city building games. No day or night cycle kind of spoiled my desire to see my city lit up at night. There could be a bit more variety in buildings, and public services (libraries, museums, prisons, zoos and some other notable buildings all appear to be absent). I'm sure modders will fill in this gap given some time, but I wouldn't mind paying for a hefty expansion if they decided to release more content in the future.PS:Kill Chirpy."
